2014-03-29;19,4167;;;
2014-03-30;7,54166;;;
2014-03-31;16,625;;;
2014-04-01;13,6956;;;
2014-04-02;11,2917;;;
2014-04-03;19,4167;;;
2014-04-04;34,4583;;;
2014-04-05;49,4583;;;
2014-04-06;31,8333;;;
2014-04-07;28,6956;;;
2014-04-08;17,1667;;;
2014-04-09;20,5833;;;
2014-04-10;15,5833;;;
2014-04-11;38,75;;;
2014-04-12;28,7917;;;
2014-04-13;15,75;;;
2014-04-14;23,2083;;;
2014-04-15;36,1818;;;
2014-04-16;28,0833;;;
2014-04-17;26,0417;;;
2014-04-18;52,5416;;;
2014-04-19;42,5416;;;
2014-04-20;28,9583;;;
2014-04-21;26,875;;;
2014-04-22;45,75;;;
2014-04-23;53,8333;;;
2014-04-24;75,9583;;;
2014-04-25;48,625;;;
2014-04-26;35,7083;;;
2014-04-27;29,9167;;;
2014-04-28;54,5;;;
2014-04-29;79,9583;;;
2014-04-30;69,9545;;;
2014-05-01;24,7895;;;
2014-05-02;22,4167;;;
2014-05-03;13,4167;;;
2014-05-04;52,625;;;
2014-05-05;30,4091;;;
2014-05-06;55,1666;;;
2014-05-07;42,2916;;;
2014-05-08;24,5417;;;
2014-05-09;28,7083;;;
2014-05-10;24,125;;;
2014-05-11;29,625;;;
2014-05-12;26,5417;;;
2014-05-13;57,125;;;
2014-05-14;47,125;;;
2014-05-15;42,3333;;;
2014-05-16;20,5417;;;
2014-05-17;41,7916;;;
2014-05-18;59,875;;;
2014-05-19;48;;;
2014-05-20;28,8333;;;
2014-05-21;40,5416;;;
2014-05-22;66,7083;;;
2014-05-23;90,0833;;;
2014-05-24;77,2083;;;
2014-05-25;85,7916;;;
2014-05-26;66,7916;;;
2014-05-27;109,9;;;
2014-05-28;59,125;;;
2014-05-29;40,0833;;;
2014-05-30;56,625;;;
2014-05-31;49;;;
2014-06-01;53,0833;;;
2014-06-02;76,826;;;
2014-06-03;28;;;
2014-06-04;15,9167;;;
2014-06-05;63,5833;;;
2014-06-06;34,125;;;
2014-06-07;22,2917;;;
2014-06-08;23,125;;;
2014-06-09;49,5416;;;
2014-06-10;29,5833;;;
2014-06-11;28;;;
2014-06-12;31,0833;;;
2014-06-13;70,9583;;;
2014-06-14;84,375;;;
2014-06-15;43,7916;;;
2014-06-16;27,9167;;;
2014-06-17;47,875;;;
2014-06-18;93,4583;;;
2014-06-19;;;196,722;
2014-06-21;48,0833;;;
2014-06-22;51,4166;;;
2014-06-23;18,375;;;
2014-06-24;27,7917;;;
2014-06-25;44,6364;;;
2014-06-26;53,5416;;;
2014-06-27;106,708;;;
2014-06-28;115,75;;;
2014-06-29;54,4583;;;
2014-06-30;38,2916;;;
2014-07-01;51,6522;;;
2014-07-02;65;;;
2014-07-03;64,6666;;;
2014-07-04;29,125;;;
2014-07-05;65,375;;;
2014-07-06;53,25;;;
2014-07-07;77,9166;;;
2014-07-08;59,5;;;
2014-07-09;67,2916;;;
2014-07-10;89,4166;;;
2014-07-11;61,3333;;;
2014-07-12;55,25;;;
2014-07-13;73,5;;;
2014-07-14;33,8333;;;
2014-07-15;65,7083;;;
2014-07-16;60,5833;;;
2014-07-17;33,7083;;;
2014-07-18;33,375;;;
2014-07-19;65,6666;;;
2014-07-20;58,5;;;
2014-07-21;45,375;;;
2014-07-22;52,3333;;;
2014-07-23;71,875;;;
2014-07-24;100;;;
2014-07-25;50,4166;;;
2014-07-26;64,4583;;;
2014-07-27;60,7083;;;
2014-07-28;66,4583;;;
2014-07-29;53,1666;;;
2014-07-30;75,125;;;
2014-07-31;36,8333;;;
2014-08-01;28,9545;;;
2014-08-02;18,0417;;;
2014-08-03;64;;;
2014-08-04;97,3478;;;
2014-08-05;37,2778;;;
2014-08-06;16,2083;;;
2014-08-07;19,4583;;;
2014-08-08;46,875;;;
2014-08-09;68,7916;;;
2014-08-10;51,2083;;;
2014-08-11;21,375;;;
2014-08-12;17,7917;;;
2014-08-13;66,7083;;;
2014-08-14;55,6666;;;
2014-08-15;45,625;;;
2014-08-16;84,4166;;;
2014-08-17;59,3478;;;
2014-08-18;37,6;;;
2014-08-19;26,0833;;;
2014-08-20;34,4583;;;
2014-08-21;40,0416;;;
2014-08-22;30,5833;;;
2014-08-23;17,6667;;;
2014-08-24;28,375;;;
2014-08-25;41,125;;;
2014-08-26;23,1667;;;
2014-08-27;57,375;;;
2014-08-28;42,2916;;;
2014-08-29;35,625;;;
2014-08-30;21,5833;;;
2014-08-31;30,75;;;
2014-09-01;15,625;;;
2014-09-02;30,6667;;;
2014-09-03;29,5;;;
2014-09-04;25,5;;;
2014-09-05;11,3333;;;
2014-09-06;12,2083;;;
2014-09-07;28,5833;;;
2014-09-08;13,9583;;;
2014-09-09;13,625;;;
2014-09-10;19,4167;;;
2014-09-11;27,7083;;;
2014-09-12;25,6667;;;
2014-09-13;28,2083;;;
2014-09-14;19,3333;;;
2014-09-15;22,6364;;;
2014-09-16;22,3333;;;
2014-09-17;22,1667;;;
2014-09-18;20,2917;;;
2014-09-19;19,125;;;
2014-09-20;15,0833;;;
2014-09-21;11,5;;;
2014-09-22;20,0435;;;
2014-09-23;19,4167;;;
2014-09-24;20,9583;;;
2014-09-25;14,25;;;
2014-09-26;15,2917;;;
2014-09-27;20,2083;;;
2014-09-28;10,2083;;;
2014-09-29;13,0833;;;
2014-09-30;13,4583;;;
2014-10-01;15,9583;;;
2014-10-02;13,875;;;
2014-10-03;15;;;
2014-10-04;17,3333;;;
2014-10-05;20,7083;;;
2014-10-06;22,8261;;;
2014-10-07;18,2917;;;
2014-10-08;12,4167;;;
2014-10-09;7,79166;;;
2014-10-10;12,0833;;;
2014-10-11;16,5417;;;
2014-10-12;13,625;;;
2014-10-13;14,75;;;
2014-10-14;16,8333;;;
2014-10-15;13,6667;;;
2014-10-16;12,6667;;;
2014-10-17;11,5833;;;
2014-10-18;7,75;;;
2014-10-19;10,375;;;
2014-10-20;10,7826;;;
2014-10-21;10,625;;;
2014-10-22;11,75;;;
2014-10-23;10,4167;;;
2014-10-24;15,25;;;
2014-10-25;16;;;
2014-10-26;12,25;;;
2014-10-27;7,83333;;;
2014-10-28;8,79166;;;
2014-10-29;7,20833;;;
2014-10-30;8,91666;;;
2014-10-31;8,34122;;;
2014-11-01;9,23476;;;
2014-11-02;7,68368;;;
2014-11-03;10,8932;;;
2014-11-04;10,975;;;
2014-11-05;;;10,3961;
2014-11-08;12,1338;;;
2014-11-09;9,70427;;;
2014-11-10;;;14,6926;
2014-11-11;8,88327;;;
2014-11-12;10,0633;;;
2014-11-13;11,4049;;;
2014-11-14;12,1212;;;
2014-11-15;12,249;;;
2014-11-16;9,42972;;;
2014-11-17;9,69878;;;
2014-11-18;8,87325;;;
2014-11-19;8,35927;;;
2014-11-20;8,63831;;;
2014-11-21;12,5863;;;
2014-11-22;10,3056;;;
2014-11-23;6,07676;;;
2014-11-24;7,41083;;;
2014-11-25;11,6217;;;
2014-11-26;12,5607;;;
2014-11-27;12,0727;;;
2014-11-28;13,0538;;;
2014-11-29;7,07159;;;
2014-11-30;9,11186;;;
2014-12-01;8,93298;;;
2014-12-02;11,9354;;;
2014-12-03;13,4307;;;
2014-12-04;13,486;;;
2014-12-06;;;8,15419;
2014-12-07;8,01967;;;
2014-12-10;10,209;;;
2014-12-11;14,6765;;;
2014-12-12;13,6958;;;
2014-12-13;12,5474;;;
2014-12-14;11,1883;;;
2014-12-15;8,36653;;;
2014-12-16;9,46756;;;
2014-12-17;10,5992;;;
2014-12-18;10,4946;;;
2014-12-19;9,17793;;;
2014-12-20;6,84488;;;
2014-12-21;6,84404;;;
2014-12-22;8,06792;;;
2014-12-23;10,332;;;
2014-12-24;13,4997;;;
2014-12-25;9,34053;;;
2014-12-26;9,27995;;;
2014-12-27;10,2951;;;
2014-12-28;9,72868;;;
2014-12-29;8,85388;;;
2014-12-30;10,3927;;;
2014-12-31;11,213;;;
2015-01-01;7,33333;;;
2015-01-02;9,625;;;
2015-01-03;10,875;;;
2015-01-05;8,1111;;;
2015-01-06;10,875;;;
2015-01-07;13,375;;;
2015-01-08;;;26,0867;
2015-01-10;12,5417;;;
2015-01-11;12,7917;;;
2015-01-12;31,7917;;;
2015-01-13;18,875;;;
2015-01-14;8,77777;;;
2015-01-15;;14,1667;;
2015-01-16;;22,4444;;
2015-01-17;11,1111;;;
2015-01-18;11,5833;;;
2015-01-19;9;;;
2015-01-20;8,875;;;
2015-01-21;10,75;;;
2015-01-22;12,2917;;;
2015-01-23;12,2083;;;
2015-01-24;8,5;;;
2015-01-25;9,125;;;
2015-01-26;;8,16666;;
2015-01-27;8,70833;;;
2015-01-28;9,63158;;;
2015-01-29;12;;;
2015-01-30;11,4211;;;
2015-01-31;;;23,4725;
2015-02-01;13,9474;;;
2015-02-02;15,8947;;;
2015-02-03;;9,80951;;
2015-02-04;;9,8421;;
2015-02-05;;10,2105;;
2015-02-06;8,73683;;;
2015-02-07;9,59999;;;
2015-02-08;24,05;;;
2015-02-09;;;24,4477;
2015-02-10;9,30434;;;
2015-02-11;;11,7619;;
2015-02-12;12,6667;;;
2015-02-13;20,3684;;;
2015-02-14;14,4211;;;
2015-02-15;28,6364;;;
2015-02-16;16,55;;;
2015-02-17;18,3333;;;
2015-02-18;22,625;;;
2015-02-19;59,4583;;;
2015-02-20;26,9167;;;
2015-02-21;13,2381;;;
2015-02-22;12,5238;;;
2015-02-23;;10,1579;;
2015-02-24;8,34782;;;
2015-02-25;10,1364;;;
2015-02-26;11,0555;;;
2015-02-28;11,7083;;;
2015-03-01;10,5417;;;
2015-03-02;12,2917;;;
2015-03-03;10,7391;;;
2015-03-04;12;;;
2015-03-05;15,5;;;
2015-03-06;10,6842;;;
2015-03-07;10,4167;;;
2015-03-08;9;;;
2015-03-09;12,7895;;;
2015-03-10;22,5;;;
2015-03-11;36;;;
2015-03-12;35,238;;;
2015-03-13;16,6667;;;
2015-03-14;24,1667;;;
2015-03-15;21,9583;;;
2015-03-16;17,7083;;;
2015-03-17;13,5833;;;
2015-03-18;17,125;;;
2015-03-19;13,8333;;;
2015-03-20;14,2083;;;
2015-03-21;13,1667;;;
2015-03-22;9,79166;;;
2015-03-23;12,3913;;;
2015-03-24;15,1667;;;
2015-03-25;16,4167;;;
2015-03-26;14,85;;;
2015-03-30;;;4;
2015-03-31;;;16,6562;
2015-04-01;;;21,3306;
2015-04-02;18,7917;;;
2015-04-03;8,875;;;
2015-04-04;11,875;;;
2015-04-05;15,8333;;;
2015-04-06;12,5;;;
2015-04-07;11;;;
2015-04-08;17,3333;;;
2015-04-09;18,5833;;;
2015-04-10;23,875;;;
2015-04-11;43,1666;;;
2015-04-12;45,8333;;;
2015-04-13;28,1667;;;
2015-04-14;21,4167;;;
2015-04-15;18,2917;;;
2015-04-16;16,5217;;;
2015-04-17;21,75;;;
2015-04-18;31,375;;;
2015-04-19;19,9583;;;
2015-04-20;21,7619;;;
2015-04-21;20,6667;;;
2015-04-22;33,625;;;
2015-04-23;51,5;;;
2015-04-24;94,2083;;;
2015-04-25;87,1666;;;
2015-04-26;64,0416;;;
2015-04-27;64,2173;;;
2015-04-28;62,3478;;;
2015-04-29;;;69,1888;
2015-04-30;50,125;;;
2015-05-01;73;;;
2015-05-02;11,125;;;
2015-05-03;20,7917;;;
2015-05-04;50,2916;;;
2015-05-05;42,3333;;;
2015-05-06;67,6666;;;
2015-05-07;76,2916;;;
2015-05-08;46,4583;;;
2015-05-09;26,1667;;;
2015-05-10;28,0833;;;
2015-05-11;46,2916;;;
2015-05-12;52,875;;;
2015-05-13;40;;;
2015-05-14;53,4166;;;
2015-05-15;64,375;;;
2015-05-16;84,9004;;;
2015-05-17;45,7761;;;
2015-05-18;44,221;;;
2015-05-19;49,5674;;;
2015-05-20;23,3593;;;
2015-05-21;14,931;;;
2015-05-22;22,0993;;;
2015-05-23;35,5692;;;
2015-05-24;12,6157;;;
2015-05-25;85,397;;;
2015-05-26;67,2758;;;
2015-05-27;66,1154;;;
2015-05-28;134,868;;;
2015-05-29;;;90,6205;
2015-05-30;40,4979;;;
2015-05-31;59,2221;;;
2015-06-01;64,5077;;;
2015-06-02;79,4023;;;
2015-06-03;26,9096;;;
2015-06-04;70,4325;;;
2015-06-05;32,5677;;;
2015-06-06;21,9411;;;
2015-06-07;38,8498;;;
2015-06-08;42,021;;;
2015-06-09;17,8573;;;
2015-06-10;31,6943;;;
2015-06-11;35,0381;;;
2015-06-12;17,2907;;;
2015-06-13;49,364;;;
2015-06-14;30,2976;;;
2015-06-15;16,9044;;;
2015-06-16;42,5421;;;
2015-06-17;53,0578;;;
2015-06-18;38,1209;;;
2015-06-19;61,0569;;;
2015-06-20;55,7562;;;
2015-06-21;34,1887;;;
2015-06-22;42,5942;;;
2015-06-23;66,1582;;;
2015-06-24;43,0158;;;
2015-06-25;54,7106;;;
2015-06-26;60,6707;;;
2015-06-27;52,7844;;;
2015-06-28;26,6221;;;
2015-06-29;30,4388;;;
2015-06-30;39,3692;;;
2015-07-01;28,8677;;;
2015-07-02;51,4436;;;
2015-07-03;57,3331;;;
2015-07-04;68,0544;;;
2015-07-05;30,9512;;;
2015-07-06;44,3377;;;
2015-07-07;70,035;;;
2015-07-08;54,3957;;;
2015-07-09;19,2668;;;
2015-07-10;33,4621;;;
2015-07-11;26,7415;;;
2015-07-12;18,8398;;;
2015-07-13;26,4298;;;
2015-07-14;46,4534;;;
2015-07-15;68,5295;;;
2015-07-16;40,2086;;;
2015-07-17;63,287;;;
2015-07-18;42,6911;;;
2015-07-19;14,7374;;;
2015-07-20;19,2115;;;
2015-07-21;47,8146;;;
2015-07-22;73,5979;;;
2015-07-23;50,9818;;;
2015-07-24;61,0674;;;
2015-07-25;57,8947;;;
2015-07-26;24,6978;;;
2015-07-27;16,0397;;;
2015-07-28;44,8947;;;
2015-07-29;49,4211;;;
2015-07-30;42,3705;;;
2015-07-31;51,8388;;;
2015-08-01;21,502;;;
2015-08-02;23,3889;;;
2015-08-03;28,4454;;;
2015-08-04;44,0528;;;
2015-08-05;20,7156;;;
2015-08-06;10,6254;;;
2015-08-07;27,2142;;;
2015-08-08;6,5071;;;
2015-08-09;12,2737;;;
2015-08-10;18,8598;;;
2015-08-11;34,2444;;;
2015-08-12;50,6327;;;
2015-08-13;59,2609;;;
2015-08-14;58,2989;;;
2015-08-15;29,3252;;;
2015-08-16;25,4105;;;
2015-08-17;40,1848;;;
2015-08-18;25,2687;;;
2015-08-19;22,9;;;
2015-08-20;32,0253;;;
2015-08-21;14,9128;;;
2015-08-22;16,0102;;;
2015-08-23;21,4488;;;
2015-08-24;43,3898;;;
2015-08-25;12,2795;;;
2015-08-26;14,051;;;
2015-08-27;47,5188;;;
2015-08-28;32,1916;;;
2015-08-29;11,9694;;;
2015-08-30;13,1384;;;
2015-08-31;14,1409;;;
2015-09-01;14,6771;;;
2015-09-02;19,3534;;;
2015-09-03;22,0013;;;
2015-09-04;31,267;;;
2015-09-05;32,3434;;;
2015-09-06;9,89368;;;
2015-09-07;14,5677;;;
2015-09-08;14,8236;;;
2015-09-09;16,5619;;;
2015-09-10;14,6582;;;
2015-09-11;18,9399;;;
2015-09-12;18,9247;;;
2015-09-13;20,8451;;;
2015-09-14;34,2463;;;
2015-09-15;20,0104;;;
2015-09-16;20,6822;;;
2015-09-17;11,8378;;;
2015-09-18;20,0973;;;
2015-09-19;18,0895;;;
2015-09-20;32,868;;;
2015-09-21;16,2904;;;
2015-09-22;17,3549;;;
2015-09-23;12,3378;;;
2015-09-24;12,2859;;;
2015-09-25;34,7733;;;
2015-09-26;21,3586;;;
2015-09-27;27,9785;;;
2015-09-28;11,8204;;;
2015-09-29;12,3011;;;
2015-09-30;19,2952;;;
2015-10-01;9,17288;;;
2015-10-02;10,1983;;;
2015-10-03;14,5884;;;
2015-10-04;7,99909;;;
2015-10-05;10,0136;;;
2015-10-06;9,20645;;;
2015-10-07;9,24252;;;
2015-10-08;11,1978;;;
2015-10-09;15,4325;;;
2015-10-10;19,1315;;;
2015-10-11;14,2383;;;
2015-10-12;16,0144;;;
2015-10-13;15,4193;;;
2015-10-14;10,1131;;;
2015-10-15;7,20876;;;
2015-10-16;15,6779;;;
2015-10-17;22,1501;;;
2015-10-18;17,8942;;;
2015-10-19;17,0662;;;
2015-10-20;14,3023;;;
2015-10-21;12,2966;;;
2015-10-22;11,9435;;;
2015-10-23;11,3136;;;
2015-10-24;8,47902;;;
2015-10-25;4,23808;;;
2015-10-26;8,93147;;;
2015-10-27;9,69945;;;
2015-10-28;14,4555;;;
2015-10-29;9,62813;;;
2015-10-30;11,6251;;;
2015-10-31;10,1042;;;
2015-11-01;13,2473;;;
2015-11-02;14,6238;;;
2015-11-03;14,7192;;;
2015-11-04;13,9908;;;
2015-11-05;12,7267;;;
2015-11-06;10,8043;;;
